26.1 6.31166e-21 2.1394e-08 0.000206008 5.8233e-21 2.28633e-08 0.000324895
26.2 5.20774e-21 1.95382e-08 0.000193798 4.80432e-21 2.10198e-08 0.00031207
26.3 4.29656e-21 1.78312e-08 0.000182092 3.96353e-21 1.93237e-08 0.000299717
26.4 3.54449e-21 1.62614e-08 0.000170873 3.26979e-21 1.77633e-08 0.000287819
26.5 2.92376e-21 1.48179e-08 0.000160126 2.69739e-21 1.63279e-08 0.000276361
26.6 2.41146e-21 1.34908e-08 0.000149838 2.22514e-21 1.50076e-08 0.000265329
26.7 1.98866e-21 1.22708e-08 0.000139994 1.83551e-21 1.37932e-08 0.000254708
26.8 1.63972e-21 1.11495e-08 0.000130582 1.51407e-21 1.26763e-08 0.000244485
26.9 1.35176e-21 1.01191e-08 0.000121589 1.24888e-21 1.16491e-08 0.000234646
27 1.11413e-21 9.17247e-09 0.000113002 1.03011e-21 1.07045e-08 0.000225178
27.1 9.18037e-22 8.30295e-09 0.00010481 8.49645e-22 9.83593e-09 0.000216069
27.2 7.56223e-22 7.50448e-09 9.7e-05 7.00774e-22 9.03731e-09 0.000207305
27.3 6.22701e-22 6.77149e-09 8.95622e-05 5.77972e-22 8.30304e-09 0.000198876
27.4 5.12528e-22 6.09883e-09 8.24855e-05 4.76676e-22 7.62798e-09 0.000190768
27.5 4.21624e-22 5.48178e-09 7.57599e-05 3.93123e-22 7.00741e-09 0.000182972
27.6 3.46622e-22 4.916e-09 6.93754e-05 3.24207e-22 6.43695e-09 0.000175476
27.7 2.84743e-22 4.39752e-09 6.33227e-05 2.67365e-22 5.9126e-09 0.00016827
27.8 2.33692e-22 3.92266e-09 5.75929e-05 2.20484e-22 5.43066e-09 0.000161343
27.9 1.91577e-22 3.48807e-09 5.21774e-05 1.81818e-22 4.98772e-09 0.000154685
28 1.56837e-22 3.09068e-09 4.7068e-05 1.49929e-22 4.58065e-09 0.000148287
28.1 1.28181e-22 2.72767e-09 4.22569e-05 1.2363e-22 4.20658e-09 0.00014214
28.2 1.04548e-22 2.39646e-09 3.77368e-05 1.01941e-22 3.86284e-09 0.000136233
28.3 8.50595e-23 2.09468e-09 3.35007e-05 8.40553e-23 3.54699e-09 0.000130559
28.4 6.89922e-23 1.8202e-09 2.9542e-05 6.93059e-23 3.2568e-09 0.000125109
28.5 5.57492e-23 1.57105e-09 2.58544e-05 5.71432e-23 2.99019e-09 0.000119875
28.6 4.48386e-23 1.34544e-09 2.24321e-05 4.71138e-23 2.74526e-09 0.000114849
28.7 3.58549e-23 1.14177e-09 1.92697e-05 3.88437e-23 2.52026e-09 0.000110023
28.8 2.84643e-23 9.58575e-10 1.6362e-05 3.20245e-23 2.31357e-09 0.00010539
28.9 2.23918e-23 7.94532e-10 1.37044e-05 2.64019e-23 2.12373e-09 0.000100942
